"","id_test","accepted_binomial","EUNIS_name","original_name","contributor_name","contributor_email","Cocontributors","collection_year","doi","collection_site","collection_country","iso_code","latitude","longitude","coordinate_accuracy","storage","substrate","experiment_length","scarification","stratification","other_treatments","water_potential","photoperiod","light_quality","T_day","T_night","seeds_sown","seeds_germinated"
"4016",3166,"Cistus salviifolius","Cistus salviifolius","Cistus salviifolius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.1600278","Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)","Spain","ES","40.1",-5.666666667,5e+05,"stored_room conditions_4 months","paper","147","none","none","none",0,"12","white",19.33333333,11.66666667,150,13
"4017",3168,"Cistus salviifolius","Cistus salviifolius","Cistus salviifolius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.1600278","Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)","Spain","ES","40.1",-5.666666667,5e+05,"stored_room conditions_4 months","paper","147","fire_heatShock_80 °C for 10 min","none","none",0,"12","white",13.33333333,5.666666667,150,34
"4018",3167,"Cistus salviifolius","Cistus salviifolius","Cistus salviifolius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.1600278","Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)","Spain","ES","40.1",-5.666666667,5e+05,"stored_room conditions_4 months","paper","147","none","none","none",0,"12","white",22.33333333,14.66666667,150,14
"4019",3170,"Cistus salviifolius","Cistus salviifolius","Cistus salviifolius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.1600278","Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)","Spain","ES","40.1",-5.666666667,5e+05,"stored_room conditions_4 months","paper","147","fire_heatShock_80 °C for 10 min","none","none",0,"12","white",19.33333333,11.66666667,150,58
"4020",3164,"Cistus salviifolius","Cistus salviifolius","Cistus salviifolius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.1600278","Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)","Spain","ES","40.1",-5.666666667,5e+05,"stored_room conditions_4 months","paper","147","none","none","none",0,"12","white",13.3,5.7,150,17
"4021",3169,"Cistus salviifolius","Cistus salviifolius","Cistus salviifolius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.1600278","Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)","Spain","ES","40.1",-5.666666667,5e+05,"stored_room conditions_4 months","paper","147","fire_heatShock_80 °C for 10 min","none","none",0,"12","white",16.33333333,8.666666667,150,51
"4022",3649,"Bolboschoenus maritimus","Bolboschoenus maritimus","Bolboschoenus maritimus","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.92.7.1094","Doñana National Park","Spain","ES","37",-6,1e+05,"stored_4°C;darkness","paper","30","none","none","salinity tolerance experiment (sea salt dried to 110°C for 24 h) (2 dS · m-1)",0,"12","white",25,10,100,25
"4023",3651,"Bolboschoenus maritimus","Bolboschoenus maritimus","Bolboschoenus maritimus","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.92.7.1094","Doñana National Park","Spain","ES","37",-6,1e+05,"stored_4°C;darkness","paper","30","none","none","salinity tolerance experiment (sea salt dried to 110°C for 24 h) (8 dS · m-1)",0,"12","white",25,10,100,17
"4024",3654,"Bolboschoenus maritimus","Bolboschoenus maritimus","Bolboschoenus maritimus","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.92.7.1094","Doñana National Park","Spain","ES","37",-6,1e+05,"stored_4°C;darkness","paper","30","none","none","seeds were placed in tightly closed flasks containing a nonsaline environment for_darkness;4°C_1 month",0,"12","white",25,10,100,82
"4025",3653,"Bolboschoenus maritimus","Bolboschoenus maritimus","Bolboschoenus maritimus","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.92.7.1094","Doñana National Park","Spain","ES","37",-6,1e+05,"stored_4°C;darkness","paper","30","none","none","salinity tolerance experiment (sea salt dried to 110°C for 24 h) (32 dS · m-1)",0,"12","white",25,10,100,2
"4026",3650,"Bolboschoenus maritimus","Bolboschoenus maritimus","Bolboschoenus maritimus","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.92.7.1094","Doñana National Park","Spain","ES","37",-6,1e+05,"stored_4°C;darkness","paper","30","none","none","salinity tolerance experiment (sea salt dried to 110°C for 24 h) (4 dS · m-1)",0,"12","white",25,10,100,23
"4027",3647,"Bolboschoenus maritimus","Bolboschoenus maritimus","Bolboschoenus maritimus","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.92.7.1094","Doñana National Park","Spain","ES","37",-6,1e+05,"stored_4°C;darkness","paper","30","none","none","salinity tolerance experiment (sea salt dried to 110°C for 24 h) (0 dS · m-1)",0,"12","white",25,10,100,21
"4028",3652,"Bolboschoenus maritimus","Bolboschoenus maritimus","Bolboschoenus maritimus","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.92.7.1094","Doñana National Park","Spain","ES","37",-6,1e+05,"stored_4°C;darkness","paper","30","none","none","salinity tolerance experiment (sea salt dried to 110°C for 24 h) (16 dS · m-1)",0,"12","white",25,10,100,2
"4029",3655,"Bolboschoenus maritimus","Bolboschoenus maritimus","Bolboschoenus maritimus","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.92.7.1094","Doñana National Park","Spain","ES","37",-6,1e+05,"stored_4°C;darkness","paper","30","none","none","seeds were placed in tightly closed flasks containing a nonsaline environment for_darkness;4°C_3 month",0,"12","white",25,10,100,73
"4030",3656,"Bolboschoenus maritimus","Bolboschoenus maritimus","Bolboschoenus maritimus","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.92.7.1094","Doñana National Park","Spain","ES","37",-6,1e+05,"stored_4°C;darkness","paper","30","none","none","seeds were placed in tightly closed flasks containing a nonsaline environment for_darkness;4°C_6 month",0,"12","white",25,10,100,47
"4031",3648,"Bolboschoenus maritimus","Bolboschoenus maritimus","Bolboschoenus maritimus","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.92.7.1094","Doñana National Park","Spain","ES","37",-6,1e+05,"stored_4°C;darkness","paper","30","none","none","salinity tolerance experiment (sea salt dried to 110°C for 24 h) (1 dS · m-1)",0,"12","white",25,10,100,36
"4032",3657,"Bolboschoenus maritimus","Bolboschoenus maritimus","Bolboschoenus maritimus","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","nd","10.3732/ajb.92.7.1094","Doñana National Park","Spain","ES","37",-6,1e+05,"stored_4°C;darkness","paper","30","none","none","seeds were placed in tightly closed flasks containing a nonsaline environment for_darkness;4°C_12 month",0,"12","white",25,10,100,51
"4033",1827,"Calicotome villosa","Calicotome villosa","Calicotome villosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Chrysopogon gryllus",0,"0","none",20,20,100,0
"4034",1828,"Cistus salviifolius","Cistus salviifolius","Cistus salviifolius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2009","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","none",0,"0","none",20,20,100,3
"4035",1829,"Cistus salviifolius","Cistus salviifolius","Cistus salviifolius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2009","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Pinus brutia",0,"0","none",20,20,100,1
"4036",1831,"Cistus salviifolius","Cistus salviifolius","Cistus salviifolius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2009","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Chrysopogon gryllus",0,"0","none",20,20,100,1
"4037",1820,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","none",0,"0","none",20,20,100,81
"4038",1816,"Satureja thymbra","Satureja thymbra","Satureja thymbra","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","none",0,"0","none",20,20,100,12
"4039",1825,"Calicotome villosa","Calicotome villosa","Calicotome villosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Pinus brutia",0,"0","none",20,20,100,7
"4040",1821,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Pinus brutia",0,"0","none",20,20,100,93
"4041",1819,"Satureja thymbra","Satureja thymbra","Satureja thymbra","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Chrysopogon gryllus",0,"0","none",20,20,100,0
"4042",1822,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Quercus infectoria",0,"0","none",20,20,100,91
"4043",1830,"Cistus salviifolius","Cistus salviifolius","Cistus salviifolius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2009","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Quercus infectoria",0,"0","none",20,20,100,1
"4044",1815,"Sarcopoterium spinosum","Sarcopoterium spinosum","Sarcopoterium spinosum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Chrysopogon gryllus",0,"0","none",20,20,100,25
"4045",1823,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Chrysopogon gryllus",0,"0","none",20,20,100,89
"4046",1824,"Calicotome villosa","Calicotome villosa","Calicotome villosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","none",0,"0","none",20,20,100,8
"4047",1818,"Satureja thymbra","Satureja thymbra","Satureja thymbra","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Quercus infectoria",0,"0","none",20,20,100,24
"4048",1817,"Satureja thymbra","Satureja thymbra","Satureja thymbra","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Pinus brutia",0,"0","none",20,20,100,34
"4049",1813,"Sarcopoterium spinosum","Sarcopoterium spinosum","Sarcopoterium spinosum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Pinus brutia",0,"0","none",20,20,100,32
"4050",1814,"Sarcopoterium spinosum","Sarcopoterium spinosum","Sarcopoterium spinosum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Quercus infectoria",0,"0","none",20,20,100,26
"4051",1812,"Sarcopoterium spinosum","Sarcopoterium spinosum","Sarcopoterium spinosum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","none",0,"0","none",20,20,100,11
"4052",1826,"Calicotome villosa","Calicotome villosa","Calicotome villosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.3906/bot-1111-12","Marmaris region of south-western Turkey","Turkey","TR","36.9",28.13333333,1e+05,"stored_room conditions_7 months","agar","35","none","none","smoke_Aqueous smoke solution Quercus infectoria",0,"0","none",20,20,100,16
"4053",4876,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 6 months","soaked in ash lye solution 133g/L",0,"16","white",20,15,25,22
"4054",4820,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 6 months","soaked in GA3 500 mg/L",0,"16","white",20,15,25,12
"4055",4834,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 2 months","soaked in NaOH 0.2%",0,"16","white",20,15,25,14
"4056",4859,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 4 months","soaked in KOH 1%",0,"16","white",20,15,25,22
"4057",4833,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","none","soaked in NaOH 0.2%",0,"16","white",20,15,25,0
"4058",4875,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 4 months","soaked in ash lye solution 133g/L",0,"16","white",20,15,25,19
"4059",4860,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 6 months","soaked in KOH 1%",0,"16","white",20,15,25,23
"4060",4821,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","none","soaked in GA3 1000 mg/L",0,"16","white",20,15,25,4
"4061",4870,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 2 months","soaked in ash lye solution 66.5g/L",0,"16","white",20,15,25,9
"4062",4869,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","none","soaked in ash lye solution 66.5g/L",0,"16","white",20,15,25,0
"4063",4822,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 2 months","soaked in GA3 1000 mg/L",0,"16","white",20,15,25,5
"4064",4872,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 6 months","soaked in ash lye solution 66.5g/L",0,"16","white",20,15,25,23
"4065",4886,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 2 months","soaked in deionized water for 48 h (control)",0,"16","white",20,15,25,3
"4066",4832,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 6 months","soaked in GA3 3000 mg/L",0,"16","white",20,15,25,4
"4067",4884,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 6 months","soaked in ash lye solution 532 g/L",0,"16","white",20,15,25,22
"4068",4874,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 2 months","soaked in ash lye solution 133g/L",0,"16","white",20,15,25,14
"4069",4826,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 2 months","soaked in GA3 2000 mg/L",0,"16","white",20,15,25,4
"4070",4877,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","none","soaked in ash lye solution 266 g/L",0,"16","white",20,15,25,0
"4071",4823,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 4 months","soaked in GA3 1000 mg/L",0,"16","white",20,15,25,8
"4072",4885,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","none","soaked in deionized water for 48 h (control)",0,"16","white",20,15,25,0
"4073",4819,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 4 months","soaked in GA3 500 mg/L",0,"16","white",20,15,25,8
"4074",4854,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 2 months","soaked in KOH 0.5%",0,"16","white",20,15,25,14
"4075",4873,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","none","soaked in ash lye solution 133g/L",0,"16","white",20,15,25,0
"4076",4858,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 2 months","soaked in KOH 1%",0,"16","white",20,15,25,17
"4077",4843,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 4 months","soaked in NaOH 1%",0,"16","white",20,15,25,17
"4078",4844,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 6 months","soaked in NaOH 1%",0,"16","white",20,15,25,19
"4079",4868,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 6 months","soaked in ash lye solution 33.25g/L",0,"16","white",20,15,25,20
"4080",4883,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 4 months","soaked in ash lye solution 532 g/L",0,"16","white",20,15,25,21
"4081",4824,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 6 months","soaked in GA3 1000 mg/L",0,"16","white",20,15,25,11
"4082",4825,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","none","soaked in GA3 2000 mg/L",0,"16","white",20,15,25,2
"4083",4847,"Phillyrea latifolia","Phillyrea latifolia","Phillyrea latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2012","10.4067/S0717-92002017000200012","nd","Greece","GR","39.98333333",23.5,1000,"stored_2-4C°;moisture content of 6-8 %","sand","56","none","warm_15°C for 4 months","soaked in NaOH 2%",0,"16","white",20,15,25,5
